"uuid","event_year","event_datetime","round","round_number","stadium","city","country","participant_team","goals_scored","goals_received","is_winner"
b09f5fd3-1f0f-0ee3-ddbe-8dfdc8083216,1966,1966-07-19 15:30:00.000 -0400,Group 4,1,Ayresome Park,Middlesbrough ,England,Italy,0,1,false
e9a9d0b6-4a24-1221-d16f-b5e68055f3cb,1982,1982-07-10 17:00:00.000 -0300,Match for third place,1,Jose Rico Perez,Alicante ,Spain,France,2,3,false
e64e07a1-c092-592f-87be-d911c4a8e29f,2010,2010-06-22 17:30:00.000 -0300,Group B,1,Durban Stadium,Durban ,South Africa,Korea Republic,2,2,false
"83c33e62-9f5b-b657-491b-3e853be9ee43",1974,1974-06-30 13:00:00.000 -0300,Group A,1,Niedersachsenstadion,Hanover ,Germany,Brazil,2,1,true
"3b4b925c-e10d-f228-fcf4-c65c8bea20d8",1986,1986-06-04 09:00:00.000 -0300,Group E,1,Estadio Corregidora,Queretaro ,Mexico,Germany FR,1,1,false
aa2db8c6-98b6-1d6e-e9d7-62fc0ee73070,2014,2014-06-20 16:00:00.000 -0300,Group E,1,Arena da Baixada,Curitiba ,Brazil,Ecuador,2,1,true
cca204fd-32bf-ffb2-8d17-f1e0e6b6c4da,2014,2014-06-14 13:00:00.000 -0300,Group D,1,Estadio Castelao,Fortaleza ,Brazil,Uruguay,1,3,false
ad7cdcc4-286a-a083-6035-42d453a4073b,2006,2006-06-13 12:00:00.000 -0300,Group G,1,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Germany,Korea Republic,2,1,true
b7a591a5-c297-6a94-e402-3808c81d3cd0,2010,2010-06-11 13:00:00.000 -0300,Group A,1,Soccer City Stadium,Johannesburg ,South Africa,South Africa,1,1,false
ebe49735-063f-9e3e-9761-abcbd1bd9f39,1990,1990-07-01 18:00:00.000 -0300,Quarter-finals,3,San Paolo,Naples ,Italy,England,3,2,true
dde4dd2b-3ad9-8c84-fe6a-33b3138b7b1d,2006,2006-06-23 18:00:00.000 -0300,Group G,1,"FIFA World Cup Stadium, Hanover",Hanover ,Germany,Korea Republic,0,2,false
"75f0e8b2-8ccb-c94c-0738-2b32325a19e8",1986,1986-06-10 09:00:00.000 -0300,Group A,1,Cuauhtemoc,Puebla ,Mexico,Italy,3,2,true
"308defe6-5fe4-b901-f4fc-4465e70b6c46",2006,2006-06-15 12:00:00.000 -0300,Group A,1,"FIFA World Cup Stadium, Hamburg",Hamburg ,Germany,Costa Rica,0,3,false
cb672a46-4121-c9ce-a312-fdf37ab78eb7,2006,2006-06-11 15:00:00.000 -0300,Group D,1,Franken-Stadion,Nuremberg ,Germany,Mexico,3,1,true
"5ac579a6-f690-09bc-316c-236af7cdf2b8",1990,1990-06-21 18:00:00.000 -0300,Group F,1,Sant Elia,Cagliari ,Italy,England,1,0,true
"0719326e-8769-32e9-e8de-6b9934a6da06",1938,1938-06-14 14:00:00.000 -0400,Quarter-finals,3,Stade du Parc Lescure,Bordeaux ,France,Brazil,2,1,true
"01aa1d3f-341f-ee47-011f-a9a959f61d0a",1986,1986-06-02 09:00:00.000 -0300,Group A,1,Estadio Olï¿½mpico Universitario,Mexico City ,Mexico,Argentina,3,1,true
"8d9c4445-5503-e56b-2b02-54fae1a73411",1962,1962-06-07 12:00:00.000 -0300,Group 2,1,Nacional,Santiago De Chile ,Chile,Switzerland,0,3,false
"41870f38-58f7-936c-f92f-a06116db6195",1978,1978-06-07 10:45:00.000 -0300,Group 3,1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Spain,0,0,false
"97635612-eeec-83ca-92e1-74759505242e",1998,1998-06-13 14:30:00.000 -0300,Group E,1,Stade de Gerland,Lyon ,France,Mexico,3,1,true
"8fe2da14-0b20-6a24-3430-7a3de403fcf6",1966,1966-07-19 15:30:00.000 -0400,Group 2,1,Hillsborough,Sheffield ,England,Switzerland,0,2,false
a1a77f9a-f987-8843-d89f-c5753bae1be8,2002,2002-05-31 17:30:00.000 -0300,Group A,1,Seoul World Cup Stadium,Seoul ,Korea/Japan,Senegal,1,0,true
a0dffa39-b1f4-df66-5c86-f9a4c3c7b4e9,1990,1990-06-15 18:00:00.000 -0300,Group D,1,Giuseppe Meazza,Milan ,Italy,Germany FR,5,1,true
"38777bf0-5db0-b476-05e4-7112ed5e07e1",1970,1970-06-14 09:00:00.000 -0300,Quarter-finals,3,Nou Camp - Estadio Leï¿½n,Leon ,Mexico,Germany FR,3,2,true
"8e1e802f-0a5c-890e-bfa2-8542975bb491",1994,1994-07-10 09:00:00.000 -0300,Quarter-finals,3,Giants Stadium,New York/New Jersey ,USA,Germany,1,2,false
"7feea541-8315-12f6-14e3-f1f4aac77165",1958,1958-06-11 16:00:00.000 -0300,Group 2,1,Arosvallen,Vasteras ,Sweden,France,2,3,false
"29fc107b-83b2-7849-1395-7a7dcb283f39",2002,2002-06-25 17:30:00.000 -0300,Semi-finals,4,Seoul World Cup Stadium,Seoul ,Korea/Japan,Germany,1,0,true
"26b87c71-0bd4-163c-c336-18e4a35c55c7",1982,1982-06-19 16:15:00.000 -0300,Group 1,1,Riazor,La Coruï¿½A ,Spain,Cameroon,0,0,false
"039019ba-5cea-bc41-cba4-b8ecb8eb79d4",1966,1966-07-12 15:30:00.000 -0400,Group 3,1,Goodison Park,Liverpool ,England,Bulgaria,0,2,false
e64e07a1-c092-592f-87be-d911c4a8e29f,2010,2010-06-22 17:30:00.000 -0300,Group B,1,Durban Stadium,Durban ,South Africa,Nigeria,2,2,false
adad6d93-0613-e1c9-729f-a16adc093e50,1982,1982-06-24 14:15:00.000 -0300,Group 2,1,Carlos Tartiere,Oviedo ,Spain,Algeria,3,2,true
"362791f6-d05f-f00f-1b16-05ee224c8067",1966,1966-07-30 11:00:00.000 -0400,Final,5,Wembley Stadium,London ,England,Germany FR,2,4,false
"57f9ade6-6bc5-b731-efdc-8bf585464323",1982,1982-06-28 18:00:00.000 -0300,Group 1,1,Camp Nou,Barcelona ,Spain,Belgium,0,3,false
be9880d2-b24c-dfed-a318-2cbefe2f81fc,1986,1986-06-11 09:00:00.000 -0300,Group B,1,Estadio Azteca,Mexico City ,Mexico,Mexico,1,0,true
a1a77f9a-f987-8843-d89f-c5753bae1be8,2002,2002-05-31 17:30:00.000 -0300,Group A,1,Seoul World Cup Stadium,Seoul ,Korea/Japan,France,0,1,false
"874aaa75-591a-ef40-d1b9-ddc591182bc2",1982,1982-07-04 18:00:00.000 -0300,Group 1,1,Camp Nou,Barcelona ,Spain,Poland,0,0,false
caaf141d-f6a5-b398-6758-694cb941eafa,1970,1970-06-07 09:00:00.000 -0300,Group 3,1,Jalisco,Guadalajara ,Mexico,Brazil,1,0,true
c75ee2f6-1649-1b43-0d3e-754d54921fae,1954,1954-07-04 14:00:00.000 -0300,Final,5,Wankdorf Stadium,Berne ,Switzerland,Germany FR,3,2,true
"52b2b135-5d56-99fb-6c64-dbdde9d55969",2002,2002-06-13 17:30:00.000 -0300,Group G,1,Oita Stadium Big Eye,Oita ,Korea/Japan,Mexico,1,1,false
"8f106eef-3ba8-30d7-3eec-56b44d084711",2006,2006-06-09 18:00:00.000 -0300,Group A,1,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Germany,Ecuador,2,0,true
"4066cb09-2a15-ffb4-f067-424836bf8485",2002,2002-06-02 15:30:00.000 -0300,Group F,1,Saitama Stadium 2002,Saitama ,Korea/Japan,England,1,1,false
"0e1e21ee-88d7-0d95-f212-53e509062dd3",2014,2014-06-26 10:00:00.000 -0300,Group G,1,Arena Pernambuco,Recife ,Brazil,USA,0,1,false
f58fa9aa-e34c-3f19-9e99-c853e34dfb3c,1970,1970-06-17 13:00:00.000 -0300,Semi-finals,4,Jalisco,Guadalajara ,Mexico,Brazil,3,1,true
"79b53075-bcf0-4edf-c69a-9adc03a9b143",1990,1990-06-13 18:00:00.000 -0300,Group B,1,San Paolo,Naples ,Italy,Argentina,2,0,true
"305127ee-15e4-58d3-80a2-0b7b448933f7",1982,1982-06-21 14:15:00.000 -0300,Group 4,1,Jose Zorrilla,Valladolid ,Spain,Kuwait,1,4,false
ab905803-973b-e095-2d97-291c43677602,2010,2010-07-03 17:30:00.000 -0300,Quarter-finals,3,Ellis Park Stadium,Johannesburg ,South Africa,Paraguay,0,1,false
b8c18b36-f708-238b-8528-4884e26d8d68,1954,1954-06-30 15:00:00.000 -0300,Semi-finals,4,La Pontaise,Lausanne ,Switzerland,Hungary,4,2,true
b1a14f09-879d-f2b1-f708-74cf08c77d51,1990,1990-07-03 17:00:00.000 -0300,Semi-finals,4,San Paolo,Naples ,Italy,Italy,1,1,false
"76dab8df-9f10-d30e-5c74-5ac204c97aea",1982,1982-06-17 18:00:00.000 -0300,Group 5,1,La Romareda,Zaragoza ,Spain,Northern Ireland,0,0,false
c2c86620-ca97-049a-1f09-fc4bcd6791f8,2014,2014-06-24 14:00:00.000 -0300,Group C,1,Estadio Castelao,Fortaleza ,Brazil,Greece,2,1,true
f124276b-cbf7-5046-97a5-a271cd2e3f15,1938,1938-06-12 13:00:00.000 -0400,Quarter-finals,3,Stade du Parc Lescure,Bordeaux ,France,Czechoslovakia,1,1,false
"0ad37b50-aab3-6f4f-022e-76a5770e120b",2014,2014-06-12 14:00:00.000 -0300,Group A,1,Arena de Sao Paulo,Sao Paulo ,Brazil,Brazil,3,1,true
"7c6210cb-f780-f2d0-dde4-e4e8749db1e6",2002,2002-06-12 12:30:00.000 -0300,Group F,1,Miyagi Stadium,Rifu ,Korea/Japan,Argentina,1,1,false
"7f559c5f-f3eb-4f88-3368-f58819abb768",1994,1994-06-28 13:00:00.000 -0300,Group B,1,Stanford Stadium,San Francisco ,USA,Russia,6,1,true
"35e046fa-3070-3a8c-ed6e-da7212b6b2d8",2014,2014-06-25 14:00:00.000 -0300,Group E,1,Estadio do Maracana,Rio De Janeiro ,Brazil,France,0,0,false
"310fa825-b146-effb-9e51-e17d87cfc0ea",1994,1994-06-24 09:30:00.000 -0300,Group E,1,Citrus Bowl,Orlando ,USA,Mexico,2,1,true
"7638ac8a-055f-166f-651a-d8c3e8b75e0b",1990,1990-06-12 18:00:00.000 -0300,Group F,1,Della Favorita,Palermo ,Italy,Egypt,1,1,false
"7af43aa6-9b67-9464-f5b3-9de74424811f",1986,1986-06-21 09:00:00.000 -0300,Quarter-finals,3,Jalisco,Guadalajara ,Mexico,France,1,1,true
abc9a3e7-f8d9-1ffd-a7c1-3f696a17b437,2014,2014-06-24 10:00:00.000 -0300,Group D,1,Estadio das Dunas,Natal ,Brazil,Uruguay,1,0,true
"396498be-c3fa-50b9-b47d-8919ec26cc5d",1934,1934-05-27 12:30:00.000 -0400,Preliminary round,1,Giorgio Ascarelli,Naples ,Italy,Hungary,4,2,true
ea00bcd3-a4cf-d8e0-3d51-e077d9bf19e6,1966,1966-07-26 15:30:00.000 -0400,Semi-finals,4,Wembley Stadium,London ,England,England,2,1,true
"14eea18d-f978-57af-44dd-9627f69a1cc0",1966,1966-07-20 15:30:00.000 -0400,Group 4,1,Roker Park Ground,Sunderland ,England,Soviet Union,2,1,true
d938f926-1949-b87d-2def-897ab41abd78,1978,1978-06-11 10:45:00.000 -0300,Group 3,1,Estadio Josï¿½ Marï¿½a Minella,Mar Del Plata ,Argentina,Brazil,1,0,true
d132aa48-9931-d185-80d1-f79991c50a0c,1970,1970-06-07 09:00:00.000 -0300,Group 1,1,Estadio Azteca,Mexico City ,Mexico,Mexico,4,0,true
"3d529b66-b256-eac3-c85e-7f34b250fb57",1954,1954-06-17 15:00:00.000 -0300,Group 2,1,Wankdorf Stadium,Berne ,Switzerland,Germany FR,4,1,true
c5d1a112-c656-7db1-dea0-d51e8618891d,1982,1982-06-20 14:15:00.000 -0300,Group 2,1,El Molinon,Gijon ,Spain,Chile,1,4,false
"93d50cea-6c87-55ea-7532-29fecfe5413d",1998,1998-07-03 13:30:00.000 -0300,Quarter-finals,3,Stade de France,Saint-Denis ,France,Italy,0,0,false
"9bfe8fa7-0c58-819b-42f8-b614f48b18bc",2002,2002-06-06 15:00:00.000 -0300,Group E,1,Saitama Stadium 2002,Saitama ,Korea/Japan,Saudi Arabia,0,1,false
dec9e502-956e-3bd2-3708-3a32d6085aa4,1998,1998-06-24 13:00:00.000 -0300,Group C,1,Stade de Gerland,Lyon ,France,Denmark,1,2,false
"58e7c509-83fa-1bdb-40f2-630838b3922e",1970,1970-06-20 13:00:00.000 -0300,Match for third place,1,Estadio Azteca,Mexico City ,Mexico,Uruguay,0,1,false
fbe8c75b-2125-7e7e-1c0d-9a36f7afcf7d,1934,1934-06-03 12:30:00.000 -0400,Semi-finals,4,Nazionale PNF,Rome ,Italy,Czechoslovakia,3,1,true
"4b177ed5-dbd6-4da4-1242-4866c99856d3",1986,1986-06-13 09:00:00.000 -0300,Group E,1,Neza,Nezahualcoyotl ,Mexico,Uruguay,0,0,false
"3b55f261-7df4-7e54-e762-6548735f80e2",2006,2006-07-01 14:00:00.000 -0300,Quarter-finals,3,"FIFA World Cup Stadium, Gelsenkirchen",Gelsenkirchen ,Germany,Portugal,0,0,true
ea1e98ec-1928-68dc-9d14-f0538faae297,1998,1998-06-26 13:00:00.000 -0300,Group H,1,Stade du Parc Lescure,Bordeaux ,France,Croatia,0,1,false
bf29dcf9-f200-0bf4-48c6-812b9df7de37,1950,1950-06-25 12:00:00.000 -0300,Group 1,1,Independencia,Belo Horizonte ,Brazil,Switzerland,0,3,false
a471dfae-62a0-4211-a0ee-98542e499a61,1994,1994-06-29 09:30:00.000 -0300,Group F,1,RFK Stadium,Washington Dc ,USA,Saudi Arabia,1,0,true
"1baf8bfc-a0d7-33cd-a2d3-0aff65df081f",2002,2002-06-07 12:30:00.000 -0300,Group F,1,Kobe Wing Stadium,Kobe ,Korea/Japan,Nigeria,1,2,false
"11e2719d-4b80-1b69-f771-d9852af6db76",1974,1974-07-03 16:30:00.000 -0300,Group B,1,Rheinstadion,Dï¿½Sseldorf ,Germany,Yugoslavia,1,2,false
"09e4dc77-66d6-d6cf-cdc5-89e020498605",1962,1962-06-10 11:30:00.000 -0300,Quarter-finals,3,Carlos Dittborn,Arica ,Chile,Chile,2,1,true
"3cc06cb3-9263-779a-92d3-6c9ec50815ad",1998,1998-06-28 13:30:00.000 -0300,Round of 16,2,Stade Felix Bollaert,Lens ,France,Paraguay,0,1,false
d81adb15-c15f-1a16-2b40-7e63def6d074,1954,1954-06-17 15:10:00.000 -0300,Group 4,1,St. Jakob,Basel ,Switzerland,Belgium,4,4,false
"0c4daa08-4876-b579-559b-0587eb62f946",2014,2014-06-17 13:00:00.000 -0300,Group A,1,Estadio Castelao,Fortaleza ,Brazil,Mexico,0,0,false
"2cae5839-5295-e1b1-bb6a-9adfe03af5f4",2002,2002-06-16 17:30:00.000 -0300,Round of 16,2,Suwon World Cup Stadium,Suwon ,Korea/Japan,Republic of Ireland,1,1,false
e2426d5a-85cc-f684-2f9d-5fa6f6ea0058,1990,1990-06-18 18:00:00.000 -0300,Group B,1,Stadio San Nicola,Bari ,Italy,Cameroon,0,4,false
"1406d897-a584-5cb4-55f8-ddfcc84d62e6",1998,1998-06-22 14:30:00.000 -0300,Group G,1,La Mosson,Montpellier ,France,Colombia,1,0,true
"603ce96d-2db7-0eb6-2b54-12afc47379da",1974,1974-06-26 16:30:00.000 -0300,Group B,1,Neckarstadion,Stuttgart ,Germany,Poland,1,0,true
"48e0e147-6836-ccae-e904-35cb16b72808",1998,1998-06-30 13:30:00.000 -0300,Round of 16,2,Stade du Parc Lescure,Bordeaux ,France,Croatia,1,0,true
"11361f41-395b-8c23-0f7c-c5beb967796f",1994,1994-07-16 09:30:00.000 -0300,Match for third place,1,Rose Bowl,Los Angeles ,USA,Sweden,4,0,true
"3ee7da95-a469-4ba4-9d06-8beda08165d4",1994,1994-06-24 16:30:00.000 -0300,Group B,1,Pontiac Silverdome,Detroit ,USA,Sweden,3,1,true
b8b12cde-17a8-7694-6b82-f774fcadc0d0,1994,1994-07-13 13:30:00.000 -0300,Semi-finals,4,Rose Bowl,Los Angeles ,USA,Brazil,1,0,true
"95006ad7-569a-d7a4-0938-5254ebabc90d",1934,1934-05-31 12:30:00.000 -0400,Quarter-finals,3,San Siro,Milan ,Italy,Germany,2,1,true
"358becbc-f23f-c5ce-b606-6f4bc09b2d32",1970,1970-06-14 09:00:00.000 -0300,Quarter-finals,3,Luis Dosal,Toluca ,Mexico,Italy,4,1,true
e18ef929-ca84-2676-6d22-5cabb9a2dc8b,1930,1930-07-13 11:00:00.000 -0400,Group 4,1,Parque Central,Montevideo ,Uruguay,Belgium,0,3,false
dec07e42-16ef-4c6e-fde2-395cb8160fd6,2002,2002-06-06 17:30:00.000 -0300,Group A,1,Busan Asiad Main Stadium,Busan ,Korea/Japan,France,0,0,false
cafd6560-3b4f-42bf-2a70-a1e0ed2dbec9,1950,1950-07-02 12:40:00.000 -0300,Group 1,1,Eucaliptos,Porto Alegre ,Brazil,Switzerland,2,1,true
"83e9561f-05a2-2628-73ec-18f3e0d8578e",1982,1982-06-22 14:15:00.000 -0300,Group 1,1,Riazor,La Coruï¿½A ,Spain,Poland,5,1,true
"3e9ec4cf-64d4-7920-ed84-55be0f0183a9",1998,1998-06-15 18:00:00.000 -0300,Group F,1,Parc des Princes,Paris ,France,USA,0,2,false
"1e8ffb7b-e522-385b-d2e6-a32c03f2c280",1994,1994-06-17 16:30:00.000 -0300,Group C,1,Cotton Bowl,Dallas ,USA,Korea Republic,2,2,false
"218a9d25-7c6b-5582-272e-ecff82cd001a",1938,1938-06-09 14:00:00.000 -0400,First round,1,Stade Municipal,Toulouse ,France,Cuba,2,1,true
e18ef929-ca84-2676-6d22-5cabb9a2dc8b,1930,1930-07-13 11:00:00.000 -0400,Group 4,1,Parque Central,Montevideo ,Uruguay,USA,3,0,true
"5af6bcd1-97e2-ba86-7ea5-1e779ddc4ee6",2010,2010-06-13 10:30:00.000 -0300,Group C,1,Peter Mokaba Stadium,Polokwane ,South Africa,Slovenia,1,0,true
"9c2a2336-0494-353a-dca0-06ab8f0551a9",1998,1998-06-12 11:30:00.000 -0300,Group D,1,La Mosson,Montpellier ,France,Paraguay,0,0,false
dd8221a6-7546-fca8-6616-dba72cac3a74,1998,1998-06-20 14:30:00.000 -0300,Group E,1,Stade du Parc Lescure,Bordeaux ,France,Belgium,2,2,false
b284bdd1-6182-db5f-56ec-16c4595484d7,1990,1990-06-19 18:00:00.000 -0300,Group A,1,Comunale,Florence ,Italy,Austria,2,1,true
"8f04b71e-2b38-cb81-8ffa-98c70559aaa6",1986,1986-06-22 09:00:00.000 -0300,Quarter-finals,3,Estadio Azteca,Mexico City ,Mexico,England,1,2,false
"52e0577b-a1ea-b381-6967-a18d548ae0e2",1974,1974-06-26 16:30:00.000 -0300,Group A,1,Niedersachsenstadion,Hanover ,Germany,German DR,0,1,false
fbe8c75b-2125-7e7e-1c0d-9a36f7afcf7d,1934,1934-06-03 12:30:00.000 -0400,Semi-finals,4,Nazionale PNF,Rome ,Italy,Germany,1,3,false
dd635b9d-a027-e5db-2aba-a1538b0b3766,2014,2014-07-04 14:00:00.000 -0300,Quarter-finals,3,Estadio Castelao,Fortaleza ,Brazil,Brazil,2,1,true
"4816ad9c-ada5-df26-a245-9ceadb38c32d",1982,1982-06-15 14:15:00.000 -0300,Group 1,1,Riazor,La Coruï¿½A ,Spain,Peru,0,0,false
"5ac579a6-f690-09bc-316c-236af7cdf2b8",1990,1990-06-21 18:00:00.000 -0300,Group F,1,Sant Elia,Cagliari ,Italy,Egypt,0,1,false
"3bccfb16-620b-797b-f6cd-2e4c3a6c6018",2014,2014-06-20 10:00:00.000 -0300,Group D,1,Arena Pernambuco,Recife ,Brazil,Costa Rica,1,0,true
"3a21d9f7-ba4e-66b3-64f7-8d584dea93a4",1990,1990-06-21 18:00:00.000 -0300,Group F,1,Della Favorita,Palermo ,Italy,Netherlands,1,1,false
"292a899f-c050-9c7a-49c5-61cc5acadd9c",1990,1990-06-14 18:00:00.000 -0300,Group A,1,Stadio Olimpico,Rome ,Italy,USA,0,1,false
f809a095-043d-846a-fb35-c938fb04b45f,1966,1966-07-16 11:00:00.000 -0400,Group 4,1,Roker Park Ground,Sunderland ,England,Italy,0,1,false
"4b998afd-20ed-6faf-2da9-e125f2d84e7d",2006,2006-06-19 15:00:00.000 -0300,Group H,1,"FIFA World Cup Stadium, Hamburg",Hamburg ,Germany,Saudi Arabia,0,4,false
b4f50f6b-ee78-ff95-0905-5bad25193b5c,1958,1958-06-11 16:00:00.000 -0300,Group 3,1,Rasunda Stadium,Solna ,Sweden,Wales,1,1,false
cf60dda5-3781-7802-fa59-bbd2dda05e00,2010,2010-06-25 17:30:00.000 -0300,Group H,1,Loftus Versfeld Stadium,Tshwane/Pretoria ,South Africa,Spain,2,1,true
"80bef79b-442a-8fe0-1b81-321fc2132c7c",1966,1966-07-23 11:00:00.000 -0400,Quarter-finals,3,Goodison Park,Liverpool ,England,Korea DPR,3,5,false
"53504d09-a0b5-7441-60d5-488b9fcd4318",1978,1978-06-01 12:00:00.000 -0300,Group 2,1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires ,Argentina,Poland,0,0,false
"119d6cd2-5dae-02a9-67f5-81be9dedbb24",1954,1954-06-23 15:00:00.000 -0300,Group 2,1,Hardturm,Zurich ,Switzerland,Turkey,2,7,false
bfe2a0e4-69c4-e537-f1a0-38d49c8ae685,2002,2002-06-02 11:30:00.000 -0300,Group F,1,Kashima Stadium,Ibaraki ,Korea/Japan,Argentina,1,0,true
f76ef271-c412-d5a4-c9c2-9f1943b6ccc5,1994,1994-06-28 09:30:00.000 -0300,Group E,1,RFK Stadium,Washington Dc ,USA,Italy,1,1,false
"8a5659de-c090-3cd5-f957-0780d4dfe2dc",2010,2010-06-14 17:30:00.000 -0300,Group F,1,Cape Town Stadium,Cape Town ,South Africa,Paraguay,1,1,false
d5aa9519-274e-9b01-e749-38e658f1e012,2010,2010-06-17 13:00:00.000 -0300,Group B,1,Free State Stadium,Mangaung/Bloemfontein ,South Africa,Nigeria,1,2,false
"39e76727-c18c-b987-3e46-47a31f97e05d",2010,2010-06-17 17:30:00.000 -0300,Group A,1,Peter Mokaba Stadium,Polokwane ,South Africa,Mexico,2,0,true
"29813f94-0395-f640-a73a-3afa8e7c48d5",2002,2002-06-11 12:30:00.000 -0300,Group A,1,Incheon Football Stadium,Incheon ,Korea/Japan,Denmark,2,0,true
"24c14634-3027-41f8-56c7-b790d7358520",2006,2006-06-20 13:00:00.000 -0300,Group A,1,"FIFA World Cup Stadium, Hanover",Hanover ,Germany,Poland,2,1,true
"3eb9cfef-51e3-ea7f-87a3-783bc29e686b",1930,1930-07-22 10:45:00.000 -0400,Group 1,1,Estadio Centenario,Montevideo ,Uruguay,Chile,1,3,false
b4c8bbe2-d543-06b1-904f-1057c9e35c79,1978,1978-06-07 13:45:00.000 -0300,Group 4,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Scotland,1,1,false
"5cb9b661-9918-6d13-fe4f-39e116b1f0e1",1986,1986-06-13 09:00:00.000 -0300,Group E,1,Estadio Corregidora,Queretaro ,Mexico,Germany FR,0,2,false
ce0219e3-4329-2e80-e795-c3f5b6158ce4,1966,1966-07-13 15:30:00.000 -0400,Group 2,1,Villa Park,Birmingham ,England,Argentina,2,1,true
"674eb319-4a20-575d-c834-70cf5bee944a",1982,1982-06-24 14:15:00.000 -0300,Group 4,1,Jose Zorrilla,Valladolid ,Spain,France,1,1,false
dc5cedb9-e66a-4e59-f9de-308ab2a4ceda,1974,1974-06-30 13:00:00.000 -0300,Group A,1,Parkstadion,Gelsenkirchen ,Germany,Netherlands,2,0,true
"9067583f-3159-18cf-c400-494dacf198a9",2006,2006-06-17 18:00:00.000 -0300,Group E,1,Fritz-Walter-Stadion,Kaiserslautern ,Germany,USA,1,1,false
"10ca1a80-4b71-83de-7cdf-4e21acadca6a",2002,2002-06-26 17:30:00.000 -0300,Semi-finals,4,Saitama Stadium 2002,Saitama ,Korea/Japan,Turkey,0,1,false
"61ae4f53-6226-3136-f217-28a3324c4ed7",2014,2014-06-25 10:00:00.000 -0300,Group F,1,Arena Fonte Nova,Salvador ,Brazil,IR Iran,1,3,false
"30478ef3-fed9-e2d1-7a04-2eb707d66998",1990,1990-06-10 18:00:00.000 -0300,Group D,1,Giuseppe Meazza,Milan ,Italy,Germany FR,4,1,true
ec442a54-abcf-9825-139e-118ed5536d48,2006,2006-06-20 18:00:00.000 -0300,Group B,1,"FIFA World Cup Stadium, Cologne",Cologne ,Germany,Sweden,2,2,false
"8988d29a-5e27-cf4a-a9f5-1219c1a6f324",1994,1994-06-25 09:30:00.000 -0300,Group F,1,Citrus Bowl,Orlando ,USA,Belgium,1,0,true
e9b9db2c-b911-139d-2640-82f2e225efab,1986,1986-06-07 13:00:00.000 -0300,Group F,1,Estadio Universitario,Monterrey ,Mexico,Poland,1,0,true
a179d43d-05cd-a3a4-d1d2-66455ca3a9a0,1974,1974-06-14 16:30:00.000 -0300,Group 1,1,Volksparkstadion,Hamburg ,Germany,Australia,0,2,false
e7407f7e-5d64-9a29-05f1-d221a786fd82,1986,1986-06-02 09:00:00.000 -0300,Group C,1,Estadio Irapuato,Irapuato ,Mexico,Hungary,0,6,false
"3eb9cfef-51e3-ea7f-87a3-783bc29e686b",1930,1930-07-22 10:45:00.000 -0400,Group 1,1,Estadio Centenario,Montevideo ,Uruguay,Argentina,3,1,true
"0237831e-924b-2ec1-7e65-9a8a4d1523da",1994,1994-06-30 16:30:00.000 -0300,Group D,1,Foxboro Stadium,Boston ,USA,Nigeria,2,0,true
b8b12cde-17a8-7694-6b82-f774fcadc0d0,1994,1994-07-13 13:30:00.000 -0300,Semi-finals,4,Rose Bowl,Los Angeles ,USA,Sweden,0,1,false
"4f436dbc-9abe-243b-9a53-38d913953a9b",1930,1930-07-26 10:45:00.000 -0400,Semi-finals,4,Estadio Centenario,Montevideo ,Uruguay,USA,1,6,false
"3e56db45-cdf8-5b8e-a701-219e8710d75c",2010,2010-06-14 10:30:00.000 -0300,Group E,1,Soccer City Stadium,Johannesburg ,South Africa,Denmark,0,2,false
e7cde40b-989d-802e-5f72-b47a0e63a405,1994,1994-06-18 16:30:00.000 -0300,Group A,1,Rose Bowl,Los Angeles ,USA,Romania,3,1,true
c87a0f89-d6f1-1fb9-774d-1673924df335,1934,1934-05-27 12:30:00.000 -0400,Preliminary round,1,Giovanni Berta,Florence ,Italy,Belgium,2,5,false
"64359e80-e694-f1a0-1d85-5b7c9899f473",1982,1982-06-23 18:00:00.000 -0300,Group 6,1,Benito Villamarin,Seville ,Spain,New Zealand,0,4,false
"57332b08-8821-9be1-579a-113af5e6861b",1962,1962-06-13 11:30:00.000 -0300,Semi-finals,4,Estadio Sausalito,Vina Del Mar ,Chile,Czechoslovakia,3,1,true
"5306fecb-e905-2e29-7b44-169ab161009e",2006,2006-06-10 12:00:00.000 -0300,Group B,1,"FIFA World Cup Stadium, Frankfurt",Frankfurt/Main ,Germany,England,1,0,true
"77d6a73a-dc37-b50f-0472-f379bc23d95e",1974,1974-06-19 16:30:00.000 -0300,Group 3,1,Westfalenstadion,Dortmund ,Germany,Netherlands,0,0,false
fde516ab-ac7c-7ba2-e7db-0d2946e45cd0,1978,1978-06-11 13:45:00.000 -0300,Group 4,1,Estadio Olï¿½mpico Chateau Carreras,Cordoba ,Argentina,Iran,1,4,false
db98094e-e0ef-53e4-a50b-4b562f9a4a72,2006,2006-06-18 12:00:00.000 -0300,Group F,1,Franken-Stadion,Nuremberg ,Germany,Croatia,0,0,false
